     0.16900000E+001     0.65996253E-004    -0.26554840E-007    -0.13889157E-006
     0.17000000E+001     0.76214015E-004    -0.28384693E-007    -0.14696929E-006
     0.17100000E+001     0.57853467E-004    -0.30356080E-007    -0.15918964E-006
     0.17200000E+001    -0.51330615E-005    -0.33405653E-007    -0.16933263E-006
     0.17300000E+001    -0.84253854E-004    -0.35504268E-007    -0.17497343E-006
     0.17400000E+001    -0.12685168E-003    -0.37924595E-007    -0.17194677E-006
     0.17500000E+001    -0.12638720E-003    -0.43934199E-007    -0.17516295E-006
     0.17600000E+001    -0.10307658E-003    -0.51929952E-007    -0.17779298E-006
     0.17700000E+001    -0.54202254E-004    -0.60971074E-007    -0.18045599E-006
     0.17800000E+001     0.16802286E-004    -0.68773745E-007    -0.17048392E-006
     0.17900000E+001     0.77435784E-004    -0.76199020E-007    -0.15943931E-006
     0.18000000E+001     0.11245055E-003    -0.79948451E-007    -0.15280216E-006
     0.18100000E+001     0.13909980E-003    -0.80637554E-007    -0.13621807E-006
     0.18200000E+001     0.16280818E-003    -0.76897095E-007    -0.12493993E-006
     0.18300000E+001     0.16976889E-003    -0.73642413E-007    -0.11339158E-006
     0.18400000E+001     0.15721126E-003    -0.68627107E-007    -0.11560938E-006
     0.18500000E+001     0.13485522E-003    -0.63229094E-007    -0.12008719E-006
     0.18600000E+001     0.10548273E-003    -0.58020151E-007    -0.12236510E-006
     0.18700000E+001     0.63951643E-004    -0.55290694E-007    -0.12684785E-006
     0.18800000E+001     0.22756811E-004    -0.50315237E-007    -0.13521072E-006
     0.18900000E+001     0.53238835E-005    -0.46104910E-007    -0.14299859E-006
     0.19000000E+001     0.51732835E-005    -0.44623261E-007    -0.14673001E-006
     0.19100000E+001     0.10700225E-004    -0.42275132E-007    -0.15362370E-006
     0.19200000E+001     0.32968698E-004    -0.42394675E-007    -0.16135878E-006
     0.19300000E+001     0.52849074E-004    -0.42649171E-007    -0.17112226E-006
     0.19400000E+001     0.33713210E-004    -0.43175927E-007    -0.17360762E-006
     0.19500000E+001    -0.56356654E-005    -0.45873450E-007    -0.18130668E-006
     0.19600000E+001    -0.28801110E-004    -0.45998127E-007    -0.20108124E-006
     0.19700000E+001    -0.47119286E-004    -0.49330436E-007    -0.21811058E-006
     0.19800000E+001    -0.83481350E-004    -0.53850095E-007    -0.22935381E-006
     0.19900000E+001    -0.11867272E-003    -0.61549284E-007    -0.23643255E-006
     0.20000000E+001    -0.11840769E-003    -0.74788581E-007    -0.23298723E-006
     0.20100000E+001    -0.88216628E-004    -0.90364298E-007    -0.22464876E-006
     0.20200000E+001    -0.55519524E-004    -0.10414354E-006    -0.20421609E-006
     0.20300000E+001    -0.21423461E-004    -0.11358784E-006    -0.18416111E-006
     0.20400000E+001     0.23819499E-004    -0.11176937E-006    -0.17599432E-006
     0.20500000E+001     0.68055358E-004    -0.10106146E-006    -0.17552600E-006
     0.20600000E+001     0.95336427E-004    -0.84368081E-007    -0.17863679E-006
     0.20700000E+001     0.10457787E-003    -0.71562144E-007    -0.18499541E-006
     0.20800000E+001     0.88632212E-004    -0.61547216E-007    -0.19186434E-006
     0.20900000E+001     0.43168078E-004    -0.54644272E-007    -0.19535716E-006
     0.21000000E+001    -0.93667874E-005    -0.51009010E-007    -0.20346881E-006
     0.21100000E+001    -0.59824518E-004    -0.45700658E-007    -0.21857338E-006
     0.21200000E+001    -0.12434427E-003    -0.41263611E-007    -0.22328717E-006
     0.21300000E+001    -0.18625151E-003    -0.38492255E-007    -0.21236935E-006
     0.21400000E+001    -0.20162605E-003    -0.38586450E-007    -0.20318911E-006
     0.21500000E+001    -0.16202264E-003    -0.42340337E-007    -0.19919652E-006
     0.21600000E+001    -0.92690454E-004    -0.44069624E-007    -0.19631911E-006
     0.21700000E+001    -0.34769739E-005    -0.41710324E-007    -0.18911292E-006
     0.21800000E+001     0.10940210E-003    -0.37179601E-007    -0.19736729E-006
     0.21900000E+001     0.21828197E-003    -0.33581160E-007    -0.20559924E-006
     0.22000000E+001     0.27900542E-003    -0.32044933E-007    -0.21006113E-006
     0.22100000E+001     0.28757078E-003    -0.35753487E-007    -0.20208625E-006
     0.22200000E+001     0.26591381E-003    -0.42169825E-007    -0.18652100E-006
     0.22300000E+001     0.21644073E-003    -0.49852101E-007    -0.17777647E-006
     0.22400000E+001     0.13992524E-003    -0.58776223E-007    -0.17330266E-006
     0.22500000E+001     0.66097623E-004    -0.65405064E-007    -0.17371797E-006
     0.22600000E+001     0.26013618E-004    -0.70774682E-007    -0.17074451E-006
     0.22700000E+001     0.13398149E-004    -0.79560424E-007    -0.15979695E-006
     0.22800000E+001     0.99635019E-005    -0.88359726E-007    -0.14370600E-006
     0.22900000E+001     0.24223402E-004    -0.94305788E-007    -0.12536970E-006
     0.23000000E+001     0.63607343E-004    -0.98513373E-007    -0.11696042E-006
     0.23100000E+001     0.10177267E-003    -0.10126815E-006    -0.10969675E-006
     0.23200000E+001     0.10408252E-003    -0.10059631E-006    -0.11826662E-006
     0.23300000E+001     0.70947673E-004    -0.97152756E-007    -0.13215066E-006
     0.23400000E+001     0.37241725E-004    -0.96004568E-007    -0.13929704E-006
     0.23500000E+001     0.13843719E-004    -0.92265826E-007    -0.14565866E-006
     0.23600000E+001    -0.30839145E-004    -0.84893840E-007    -0.14901857E-006
     0.23700000E+001    -0.10200035E-003    -0.75570435E-007    -0.14233083E-006
     0.23800000E+001    -0.15488164E-003    -0.64169639E-007    -0.13203202E-006
     0.23900000E+001    -0.16527479E-003    -0.51842229E-007    -0.12517951E-006
     0.24000000E+001    -0.16571338E-003    -0.41010840E-007    -0.12317486E-006
     0.24100000E+001    -0.18346541E-003    -0.34720876E-007    -0.12574049E-006
     0.24200000E+001    -0.19483030E-003    -0.29904801E-007    -0.12603786E-006
     0.24300000E+001    -0.18517068E-003    -0.29146179E-007    -0.12999973E-006
     0.24400000E+001    -0.18927932E-003    -0.28948712E-007    -0.13117775E-006
     0.24500000E+001    -0.22185428E-003    -0.27763115E-007    -0.13501035E-006
     0.24600000E+001    -0.24866192E-003    -0.27570444E-007    -0.13773351E-006
     0.24700000E+001    -0.25735639E-003    -0.30945741E-007    -0.13677446E-006
     0.24800000E+001    -0.27091666E-003    -0.34325782E-007    -0.13799694E-006
     0.24900000E+001    -0.28370175E-003    -0.37023530E-007    -0.13944708E-006
     0.25000000E+001    -0.26621953E-003    -0.40131810E-007    -0.14268386E-006
     0.25100000E+001    -0.22812712E-003    -0.41755597E-007    -0.13969166E-006
     0.25200000E+001    -0.19840381E-003    -0.40244822E-007    -0.14772264E-006
     0.25300000E+001    -0.16503489E-003    -0.36159153E-007    -0.14499228E-006
     0.25400000E+001    -0.10305598E-003    -0.33671211E-007    -0.14676068E-006
     0.25500000E+001    -0.21828402E-004    -0.34150849E-007    -0.15643117E-006
     0.25600000E+001     0.57498362E-004    -0.38138538E-007    -0.15188465E-006
     0.25700000E+001     0.13094802E-003    -0.44767123E-007    -0.14591365E-006
     0.25800000E+001     0.19638809E-003    -0.54277403E-007    -0.14297387E-006
     0.25900000E+001     0.23515136E-003    -0.64889348E-007    -0.13553321E-006
     0.26000000E+001     0.24597671E-003    -0.72957550E-007    -0.13670180E-006
     0.26100000E+001     0.25521663E-003    -0.78576121E-007    -0.15278147E-006
     0.26200000E+001     0.25398503E-003    -0.84584335E-007    -0.17366987E-006
     0.26300000E+001     0.21549094E-003    -0.89193119E-007    -0.20046908E-006
     0.26400000E+001     0.16692691E-003    -0.91914905E-007    -0.21309363E-006
     0.26500000E+001     0.14275644E-003    -0.95486816E-007    -0.22067494E-006
     0.26600000E+001     0.12821014E-003    -0.95097422E-007    -0.21081754E-006
     0.26700000E+001     0.10780737E-003    -0.92498839E-007    -0.19979319E-006
     0.26800000E+001     0.10509457E-003    -0.87282704E-007    -0.18403869E-006
     0.26900000E+001     0.14604568E-003    -0.76756758E-007    -0.17763225E-006
     0.27000000E+001     0.21092371E-003    -0.64000278E-007    -0.17196666E-006
     0.27100000E+001     0.25564266E-003    -0.47637967E-007    -0.16278945E-006
     0.27200000E+001     0.27372760E-003    -0.33936948E-007    -0.15157387E-006
     0.27300000E+001     0.29178445E-003    -0.24870636E-007    -0.13913508E-006
     0.27400000E+001     0.31125144E-003    -0.16987211E-007    -0.12110501E-006
     0.27500000E+001     0.30402779E-003    -0.10119642E-007    -0.10562854E-006
     0.27600000E+001     0.26095040E-003    -0.74204901E-008    -0.95205261E-007
     0.27700000E+001     0.20560667E-003    -0.80466479E-008    -0.98263833E-007
     0.27800000E+001     0.16008179E-003    -0.15076812E-007    -0.11854702E-006
     0.27900000E+001     0.11867032E-003    -0.26672677E-007    -0.13116762E-006
     0.28000000E+001     0.59597979E-004    -0.41723544E-007    -0.15505289E-006
     0.28100000E+001    -0.13459764E-004    -0.54671418E-007    -0.15936428E-006
     0.28200000E+001    -0.66892084E-004    -0.69802562E-007    -0.14690203E-006
     0.28300000E+001    -0.98624106E-004    -0.84044127E-007    -0.13782015E-006
     0.28400000E+001    -0.14582118E-003    -0.96047025E-007    -0.12484090E-006
     0.28500000E+001    -0.22016943E-003    -0.10805434E-006    -0.11606328E-006
     0.28600000E+001    -0.30429271E-003    -0.11499926E-006    -0.10909250E-006
     0.28700000E+001    -0.38485016E-003    -0.11794174E-006    -0.10045590E-006
     0.28800000E+001    -0.44823694E-003    -0.11538823E-006    -0.98332124E-007
     0.28900000E+001    -0.48159214E-003    -0.10921802E-006    -0.10137335E-006
     0.29000000E+001    -0.48210564E-003    -0.10236578E-006    -0.10311125E-006
     0.29100000E+001    -0.45414687E-003    -0.95094381E-007    -0.10008815E-006
     0.29200000E+001    -0.40383874E-003    -0.88346878E-007    -0.93970456E-007
     0.29300000E+001    -0.33770700E-003    -0.79603160E-007    -0.73691817E-007
     0.29400000E+001    -0.26695266E-003    -0.68370404E-007    -0.57230769E-007
     0.29500000E+001    -0.19803529E-003    -0.59741200E-007    -0.40443662E-007
     0.29600000E+001    -0.12366269E-003    -0.52306740E-007    -0.42874624E-007
     0.29700000E+001    -0.48432430E-004    -0.44567711E-007    -0.53817066E-007
     0.29800000E+001     0.35230930E-005    -0.36785311E-007    -0.74911839E-007
     0.29900000E+001     0.32736458E-004    -0.29525558E-007    -0.11428842E-006
     0.30000000E+001     0.68444269E-004    -0.20758933E-007    -0.15359181E-006
     0.30100000E+001     0.11031391E-003    -0.14728317E-007    -0.18111974E-006
     0.30200000E+001     0.13723090E-003    -0.13371242E-007    -0.20726719E-006
     0.30300000E+001     0.17234931E-003    -0.12747496E-007    -0.22924608E-006
     0.30400000E+001     0.24866270E-003    -0.15757901E-007    -0.23828751E-006
     0.30500000E+001     0.33383678E-003    -0.26721770E-007    -0.24827228E-006
     0.30600000E+001     0.37323483E-003    -0.42318993E-007    -0.26045213E-006
     0.30700000E+001     0.36674864E-003    -0.56164600E-007    -0.28159014E-006
     0.30800000E+001     0.34273367E-003    -0.68291227E-007    -0.30155497E-006
     0.30900000E+001     0.29835099E-003    -0.77886383E-007    -0.32271064E-006
     0.31000000E+001     0.21427721E-003    -0.84501561E-007    -0.33682132E-006
     0.31100000E+001     0.10562534E-003    -0.89713903E-007    -0.34055421E-006
     0.31200000E+001     0.70125641E-005    -0.93110902E-007    -0.32818874E-006
     0.31300000E+001    -0.72148414E-004    -0.94445453E-007    -0.31271131E-006
     0.31400000E+001    -0.13191596E-003    -0.93037606E-007    -0.30334737E-006
     0.31500000E+001    -0.16594283E-003    -0.85878003E-007    -0.29882685E-006
     0.31600000E+001    -0.17849732E-003    -0.76674638E-007    -0.29060902E-006
     0.31700000E+001    -0.17127326E-003    -0.72724893E-007    -0.26539076E-006
     0.31800000E+001    -0.14022165E-003    -0.68324605E-007    -0.24101126E-006
     0.31900000E+001    -0.10833074E-003    -0.63478151E-007    -0.24010920E-006
     0.32000000E+001    -0.11304263E-003    -0.62874867E-007    -0.23296247E-006
     0.32100000E+001    -0.14539285E-003    -0.62178070E-007    -0.23163051E-006
     0.32200000E+001    -0.15425031E-003    -0.55834547E-007    -0.23222612E-006
     0.32300000E+001    -0.12548835E-003    -0.49011497E-007    -0.23324287E-006
     0.32400000E+001    -0.84687162E-004    -0.42102756E-007    -0.23518555E-006
     0.32500000E+001    -0.29083792E-004    -0.36458055E-007    -0.25662711E-006
     0.32600000E+001     0.59790781E-004    -0.35869030E-007    -0.28049047E-006
     0.32700000E+001     0.16409245E-003    -0.40673768E-007    -0.30465829E-006
     0.32800000E+001     0.24536336E-003    -0.47120348E-007    -0.32675006E-006
     0.32900000E+001     0.28864074E-003    -0.51911239E-007    -0.33575335E-006
     0.33000000E+001     0.30296339E-003    -0.51956606E-007    -0.32893496E-006
     0.33100000E+001     0.28565545E-003    -0.50734989E-007    -0.31190325E-006
     0.33200000E+001     0.22683695E-003    -0.48388036E-007    -0.28989824E-006
     0.33300000E+001     0.13777180E-003    -0.49968710E-007    -0.27408350E-006
     0.33400000E+001     0.31666865E-004    -0.51578126E-007    -0.26452907E-006
     0.33500000E+001    -0.81199515E-004    -0.54698834E-007    -0.24748657E-006
     0.33600000E+001    -0.17061712E-003    -0.56769805E-007    -0.22986317E-006
     0.33700000E+001    -0.21795820E-003    -0.59674456E-007    -0.21734885E-006
     0.33800000E+001    -0.24101590E-003    -0.60093190E-007    -0.20420966E-006
     0.33900000E+001    -0.25751566E-003    -0.58513897E-007    -0.19768851E-006
     0.34000000E+001    -0.26633589E-003    -0.60097114E-007    -0.19329300E-006
     0.34100000E+001    -0.26727677E-003    -0.66232052E-007    -0.18513597E-006
     0.34200000E+001    -0.26570317E-003    -0.72839233E-007    -0.16543102E-006
     0.34300000E+001    -0.25320074E-003    -0.78543384E-007    -0.15321143E-006
     0.34400000E+001    -0.20933668E-003    -0.85422982E-007    -0.14830747E-006
     0.34500000E+001    -0.12801483E-003    -0.87123290E-007    -0.13016511E-006
     0.34600000E+001    -0.23125688E-004    -0.84399978E-007    -0.10774571E-006
     0.34700000E+001     0.90575860E-004    -0.77801997E-007    -0.98520164E-007
     0.34800000E+001     0.20880890E-003    -0.71564468E-007    -0.76951102E-007
     0.34900000E+001     0.31910015E-003    -0.61638230E-007    -0.66442576E-007
     0.35000000E+001     0.39343288E-003    -0.51009229E-007    -0.71252106E-007
     0.35100000E+001     0.42606476E-003    -0.42516713E-007    -0.71176718E-007
     0.35200000E+001     0.43704661E-003    -0.33635167E-007    -0.69367320E-007
     0.35300000E+001     0.43510059E-003    -0.24726254E-007    -0.75524983E-007
