#      omega [at.u.] real pol. elem. 1 1 imag pol. elem. 1 1
    -0.56917628E+001    -0.71154699E+000    -0.13263563E+000
    -0.56841636E+001    -0.46852314E+000    -0.19772505E+000
    -0.56765645E+001    -0.48117905E+000    -0.47875573E-001
    -0.56689653E+001    -0.51730337E+000    -0.18693414E-001
    -0.56613662E+001    -0.53760167E+000    -0.11228268E-001
    -0.56537670E+001    -0.54676916E+000    -0.13586927E-001
    -0.56461679E+001    -0.54948345E+000    -0.62104307E-002
    -0.56385687E+001    -0.55686107E+000    -0.31644119E-002
    -0.56309696E+001    -0.56233851E+000    -0.20244522E-002
    -0.56233704E+001    -0.56667822E+000    -0.14020469E-002
    -0.56157713E+001    -0.57033290E+000    -0.10138117E-002
    -0.56081721E+001    -0.57353320E+000    -0.75571147E-003
    -0.56005730E+001    -0.57643310E+000    -0.57243051E-003
    -0.55929738E+001    -0.57913103E+000    -0.44902598E-003
    -0.55853747E+001    -0.58169762E+000    -0.36910983E-003
    -0.55777755E+001    -0.58419507E+000    -0.32318855E-003
    -0.55701764E+001    -0.58668882E+000    -0.31611026E-003
    -0.55625772E+001    -0.58923579E+000    -0.36142706E-003
    -0.55549781E+001    -0.59192990E+000    -0.47380522E-003
    -0.55473789E+001    -0.59492061E+000    -0.72085983E-003
    -0.55397798E+001    -0.59847907E+000    -0.12613854E-002
    -0.55321806E+001    -0.60324116E+000    -0.26961211E-002
    -0.55245815E+001    -0.61011601E+000    -0.85378022E-002
    -0.55169823E+001    -0.60169806E+000    -0.19382844E-001
    -0.55093832E+001    -0.60829101E+000    -0.19208784E-001
    -0.55017840E+001    -0.58123615E+000    -0.32722690E-001
    -0.54941849E+001    -0.58227796E+000    -0.82334282E-002
    -0.54865857E+001    -0.58985201E+000    -0.31538639E-002
    -0.54789866E+001    -0.59473215E+000    -0.16354095E-002
    -0.54713874E+001    -0.59837546E+000    -0.10014530E-002
    -0.54637883E+001    -0.60141564E+000    -0.68158140E-003
    -0.54561891E+001    -0.60414518E+000    -0.50488494E-003
    -0.54485900E+001    -0.60670020E+000    -0.41246264E-003
    -0.54409908E+001    -0.60916491E+000    -0.36469660E-003
    -0.54333917E+001    -0.61159927E+000    -0.35194196E-003
    -0.54257926E+001    -0.61404182E+000    -0.37193726E-003
    -0.54181934E+001    -0.61652561E+000    -0.41921739E-003
    -0.54105943E+001    -0.61908217E+000    -0.52394294E-003
    -0.54029951E+001    -0.62166614E+000    -0.59081142E-003
    -0.53953960E+001    -0.62449151E+000    -0.67402306E-003
    -0.53877968E+001    -0.62752393E+000    -0.82074674E-003
    -0.53801977E+001    -0.63082864E+000    -0.10334432E-002
    -0.53725985E+001    -0.63449923E+000    -0.13292121E-002
    -0.53649994E+001    -0.63869372E+000    -0.17426050E-002
    -0.53574002E+001    -0.64364657E+000    -0.23653532E-002
    -0.53498011E+001    -0.64973709E+000    -0.33450794E-002
    -0.53422019E+001    -0.65769568E+000    -0.50183550E-002
    -0.53346028E+001    -0.66896724E+000    -0.82756313E-002
    -0.53270036E+001    -0.68685439E+000    -0.15942709E-001
    -0.53194045E+001    -0.71932724E+000    -0.41018700E-001
    -0.53118053E+001    -0.74157894E+000    -0.16418306E+000
    -0.53042062E+001    -0.51242795E+000    -0.13750451E+000
    -0.52966070E+001    -0.54999285E+000    -0.34621487E-001
    -0.52890079E+001    -0.58053377E+000    -0.14150097E-001
    -0.52814087E+001    -0.59775228E+000    -0.76455614E-002
    -0.52738096E+001    -0.60907027E+000    -0.48781933E-002
    -0.52662104E+001    -0.61748881E+000    -0.35029266E-002
    -0.52586113E+001    -0.62433669E+000    -0.27703272E-002
    -0.52510121E+001    -0.63030651E+000    -0.23745477E-002
    -0.52434130E+001    -0.63581173E+000    -0.21947968E-002
    -0.52358138E+001    -0.64112055E+000    -0.21735650E-002
    -0.52282147E+001    -0.64646061E+000    -0.22927097E-002
    -0.52206155E+001    -0.65206828E+000    -0.25799030E-002
    -0.52130164E+001    -0.65823972E+000    -0.31309518E-002
    -0.52054172E+001    -0.66548362E+000    -0.42064612E-002
    -0.51978181E+001    -0.67488508E+000    -0.68087186E-002
    -0.51902189E+001    -0.68828649E+000    -0.16648051E-001
    -0.51826198E+001    -0.67143572E+000    -0.45341389E-001
    -0.51750206E+001    -0.66673882E+000    -0.16634591E-001
    -0.51674215E+001    -0.68466004E+000    -0.11834720E-001
    -0.51598223E+001    -0.70414366E+000    -0.15087539E-001
    -0.51522232E+001    -0.73171320E+000    -0.29380035E-001
    -0.51446240E+001    -0.75493932E+000    -0.10035791E+000
    -0.51370249E+001    -0.64974315E+000    -0.82580159E-001
    -0.51294257E+001    -0.69538225E+000    -0.39676656E-001
    -0.51218266E+001    -0.75270718E+000    -0.51059893E-001
    -0.51142274E+001    -0.84030665E+000    -0.12595854E+000
    -0.51066283E+001    -0.76728555E+000    -0.49425680E+000
    -0.50990291E+001    -0.36883476E+000    -0.20209796E+000
    -0.50914300E+001    -0.46810982E+000    -0.57094280E-001
    -0.50838308E+001    -0.52472117E+000    -0.24825866E-001
    -0.50762317E+001    -0.55672504E+000    -0.13528076E-001
    -0.50686325E+001    -0.57743137E+000    -0.83917214E-002
    -0.50610334E+001    -0.59224032E+000    -0.56644514E-002
    -0.50534342E+001    -0.60364228E+000    -0.40689390E-002
    -0.50458351E+001    -0.61292543E+000    -0.30775077E-002
    -0.50382359E+001    -0.62084553E+000    -0.24400541E-002
    -0.50306368E+001    -0.62787386E+000    -0.20399985E-002
    -0.50230376E+001    -0.63433508E+000    -0.18102234E-002
    -0.50154385E+001    -0.64049232E+000    -0.17183181E-002
    -0.50078393E+001    -0.64658441E+000    -0.17693048E-002
    -0.50002402E+001    -0.65285835E+000    -0.19946953E-002
    -0.49926410E+001    -0.65965805E+000    -0.24658452E-002
